"city","state","division","app_funds_pc50","years_potential_participation_UR","pop50","pop80","med_prop_val50","med_prop_val80","med_fam_inc50","med_fam_inc80","emp_rate50","emp_rate80","pov_rate80","owner_occ_pct50","dilap_pct50","units_old_pct50","no_plumbing_pct50","crowded_units_pct50","nonwhite_pct50","manuf_pct50","median_school50","income_2k_pct50"
"WHEELING","WV",31,124.379920959473,23,58891,43070,8212,42000,3125,18766,94.9176940917969,94.2786865234375,9.62646198272705,47.0999984741211,920,73.4744338989258,18.3413410186768,12,3.40000009536743,30,9,23.5
"APPLETON","WI",21,0,25,34010,59032,9691,44700,3635,21940,97.4842758178711,94.3704223632812,4.08921909332275,65.9000015258789,87,54.2398376464844,16.0289211273193,7.43071746826172,0.100000001490116,37.7999992370605,10.6999998092651,14.8999996185303
"BELOIT","WI",21,125.626327514648,25,29590,35207,8246,31200,3697,19978,96.5182723999023,90.587516784668,9.3056468963623,60.5999984741211,436,61.3101921081543,25.6276817321777,33.1116104125977,4.69999980926514,52.7000007629395,10.6999998092651,13
"EAU CLAIRE","WI",21,0,25,36058,51509,7904,41100,3670,19135,95.4610137939453,92.6011810302734,7.06526374816895,60,404,54.653938293457,32.0516204833984,11.6769599914551,0.100000001490116,34.2999992370605,10.8000001907349,16.7999992370605
"FOND DU LAC","WI",21,61.9687347412109,25,29936,35863,7415,37100,3550,20776,97.3129501342773,92.1398391723633,4.49042463302612,66.5,355,70.1585540771484,28.6266593933105,6.2313175201416,0.100000001490116,30.2000007629395,10,16.2000007629395
"GREEN BAY","WI",21,178.534973144531,25,52735,87899,8687,43600,3591,19814,96.6901321411133,92.9216156005859,6.56050395965576,58.2999992370605,502,56.1569671630859,26.8718395233154,10.9444665908813,0.400000005960464,27.1000003814697,9.69999980926514,14.6000003814697
"KENOSHA","WI",21,0,25,54368,77685,9157,45700,3758,22313,97.9221954345703,92.3628997802734,6.44952440261841,59.0999984741211,303,54.1065826416016,12.4749441146851,9.6497278213501,0.5,58.5,9.5,10.3999996185303
"LA CROSSE","WI",21,127.153884887695,25,47535,48347,7223,44400,3557,18571,96.4813995361328,94.2576217651367,6.18330812454224,55.7000007629395,1109,64.6823959350586,33.7661056518555,10.7053823471069,0.200000002980232,35.7999992370605,10.1000003814697,14.3000001907349
"MADISON","WI",21,108.744277954102,25,96056,170616,11797,60600,3989,22856,96.8238143920898,95.6083602905273,5.34729146957397,51.2000007629395,402,46.7866821289062,20.5821208953857,10.7404680252075,1,16.2000007629395,12.3999996185303,12.6999998092651
"MANITOWOC","WI",21,0,25,27598,32547,9549,40000,3373,20162,96.9660491943359,93.9131011962891,4.12573671340942,51.7000007629395,231,55.7326774597168,22.4503879547119,9.85432720184326,0.200000002980232,44.4000015258789,9.5,16.2999992370605
"MILWAUKEE","WI",21,100.199653625488,25,637392,636212,11082,45500,3800,19738,97.1291351318359,93.0659866333008,11.1982431411743,43,7370,61.9694633483887,18.5797653198242,10.1826705932617,3.59999990463257,42.4000015258789,9.10000038146973,13.1000003814697
"OSHKOSH","WI",21,0,25,41084,49620,6689,39300,3268,19516,96.9956817626953,93.0271987915039,4.64921092987061,66,413,76.8551940917969,29.484468460083,7.89969682693481,0.100000001490116,41.2000007629395,9.5,17.2999992370605
"RACINE","WI",21,0,25,71193,85725,9761,44600,4051,21828,96.1380386352539,93.313232421875,7.83418321609497,59.7999992370605,569,60.8726768493652,16.8936138153076,7.24016380310059,2.09999990463257,55.2000007629395,9.5,10.6999998092651
"SHEBOYGAN","WI",21,139.418975830078,25,42365,48085,8792,43900,3602,20639,97.7159423828125,95.337158203125,4.08052635192871,54.0999984741211,280,66.4354553222656,26.0831871032715,5.72432661056519,0,47.2000007629395,8.80000019073486,13
"SUPERIOR","WI",21,1.41542816162109,25,35325,29571,4172,30700,3331,18258,95.4601135253906,89.9962692260742,8.18744945526123,58.0999984741211,807,75.2606658935547,25.6341705322266,8.71365261077881,0.5,12,10.1000003814697,18.3999996185303
"WAUSAU","WI",21,0,25,30414,32426,7095,42400,3326,20020,97.4803924560547,92.5712127685547,5.54590702056885,62.5999984741211,281,55.5993232727051,29.7127590179443,9.36218643188477,0,36.2000007629395,9.39999961853027,18.1000003814697
"WAUWATOSA","WI",21,0,25,33324,51308,16542,69100,5249,27092,98.2482681274414,97.5691070556641,1.83577632904053,74.1999969482422,53,13.4683542251587,2.55234622955322,2.52023363113403,0.100000001490116,32.9000015258789,12.3999996185303,6.69999980926514
"WEST ALLIS","WI",21,0,25,42959,63982,11281,55600,4044,22259,97.4356307983398,96.228515625,2.97340488433838,64.1999969482422,117,24.149377822876,8.16981315612793,8.51467227935791,0.200000002980232,52.0999984741211,9.5,8.30000019073486
"CHEYENNE","WY",41,70.7409744262695,9,31935,47283,8934,55900,3855,21578,96.4776611328125,94.8786697387695,6.52550363540649,45.9000015258789,419,34.7999992370605,15.6738519668579,17.8585815429688,2.59999990463257,4.80000019073486,12.1000003814697,14
